symbol_id,linkage_names,raster_path,width,height,png_color_type,alpha_capable,bytes,sha256
1887,,shapes/1887.png,4,1,6,True,78,e94a8890733872d90279c0557149a4adac4a4e6e4b261220ef543a957b5a2306
1889,,shapes/1889.png,1,4,6,True,73,be7885cb50c2142b82c0ee9f17042ead2367b40770807ebda5d76545175abe59
189,,shapes/189.png,1024,384,6,True,5858,5519794fdd49e266c14d080bcec59490537c059f5750e81d21e96f050aee1604
1891,,shapes/1891.png,1,4,6,True,75,d06f6c703a2854383348165cf9c9ecbc6938f326365eae71630386ddc5c344c6
1893,,shapes/1893.png,4,1,6,True,78,4c88742b2f154bb76d554c3caf70cc83819f780e1f8001795bbf5267d17a3cad
1897,,shapes/1897.png,636,2,6,True,119,b3f5e5a2d482d658ddfc732cf26276534d8acfc821e084d95d618ceed5f721a9
1899,,shapes/1899.png,365,365,6,True,13933,ba056906fca2e53c1c413a3ea6ef7fd102d9a413145700a6313ae8e0b619d600
1902,,shapes/1902.png,550,400,6,True,1636,fd29cb05328037973a51b2d05000844aba5e87566b9aebbab470193ea0566ac1
1904,,shapes/1904.png,550,400,6,True,6871,a2f6a8ed49eb88a96a76d773913c4029f3ca41b103905219497b52f613aa6362
1905,,shapes/1905.png,436,141,6,True,1715,446a8d9e6a6c092f550a9a97b9dff1615781586e46c9faa051226bf94087ddc1
1907,,shapes/1907.png,436,141,6,True,2632,f6ab23223810788a3eaaeac4814a10a88109314588076769ff0a678b3933343e
1911,,shapes/1911.png,550,400,6,True,1838,b4e53d363473c6fdacf384885663cb43da9c49c44e57bd5cd80902b8c2520cf7
1913,,shapes/1913.png,192,143,6,True,3976,98695880a98c484e3df8031d1f5d1b4a5453e87214bef968eb4f31e9f5a8b963
1916,,shapes/1916.png,192,143,6,True,6177,2711ee77cf61c9cd8af78baa694766b0f802e49e58231b59aa6c578d329fc84b
1919,,shapes/1919.png,100,100,6,True,1709,93a263d256eb69cecf0646ef3924a5f10b3f49209522c01f3bf5a7ad272f6db3
1920,,shapes/1920.png,278,191,6,True,687,58331fac6cbac848497f6d29c7f3eeac5a07c2a025ad5fa411fdfbe45d625482
1924,,shapes/1924.png,141,11,6,True,435,256d148df7902df72132b52d8df3d967a35c9cc555ff89785e61b4f9b19605d3
1927,,shapes/1927.png,452,154,6,True,8046,be8c2676e78b88c43e0a21d548942948c84d99e19f31c471599bb1b67076aec1
1930,,shapes/1930.png,462,352,6,True,1587,89818d7d9947b959b92be2eca07447ae1671dfbe7dd28a921b4c5aa75058041d
1932,,shapes/1932.png,10,6,6,True,89,c2a525306a29ac8c41717fe420af6a394838337491217b85d800faed831d6787
1935,,shapes/1935.png,325,66,6,True,2485,07b71eba3476d929c4cacb64f1b9455c47abb0c18ad2bc5ee563b25a2f3a2214
1936,,shapes/1936.png,96,47,6,True,779,2b4814f70f778c67f9fbbd7ec0f27e75f8c84587c08b1dab0307be376e591514
1939,,shapes/1939.png,24,23,6,True,362,b5135066d90cd716177c4ba8aca8a0091b2c1944d4f8d1b17fb1f7ec5ab5cd5d
194,,shapes/194.png,16,18,6,True,151,ced0e1d9b01afb7bde61b0f207a291aa655d1c8acce6b58d6a9782e7c49b7916
1941,,shapes/1941.png,59,23,6,True,456,0920c9c67c6de831d28c9a5e93145c5693fdab662f9e20452ece1712cdbf89b1
1943,,shapes/1943.png,22,22,6,True,255,817df058dfa2d78ecc61120cc152ece295325a5334ca34cb855ffc79c1a15c7d
1945,,shapes/1945.png,12,21,6,True,161,e25990428eff1e65a0dbf7aa668a34f55554cabf00aa163629edb4632b9910a8
1947,,shapes/1947.png,32,44,6,True,236,5aeaae23f72ad5acd5f1c030317e25f966b18ec3e539352867b0aa55b61c3cb0
1948,,shapes/1948.png,24,23,6,True,358,cd6162ec95b631e597872dcc7ab28e4fad28371c66c94e9d15f5d5e76312feaf
1951,,shapes/1951.png,29,34,6,True,244,12ec127f488d3e17daa57a9ee1a2dc96e3ece3bdf7bea1e80a5301458853e213
1954,,shapes/1954.png,460,350,6,True,3151,63ad761210a8ef3b66697f2c700bd4575dc9e4dd26762af5669f5acef39f6b2a
1957,,shapes/1957.png,346,80,6,True,2986,caa05bf8bb27b0d28bf0383184c42219d3a4ef6ade0de747500e020cbd581789
1959,,shapes/1959.png,460,350,6,True,2139,67097560d94fd2cd1df4536aeb7d37f5bbd3b5ccc50938b6e5712198de761181
1960,,shapes/1960.png,177,23,6,True,604,61285e6ba8722a7100e5e55c2d3f53ced1fa64ccffa8ad3f85b1858080a06ad3
1963,,shapes/1963.png,550,400,6,True,9215,502a0884ddac0812826959b9a0cd96a6cf876125a41e1c4d448b41c8fe226fcd
1968,,shapes/1968.png,1634,171,6,True,5843,2ff14a846c4f6c07430fb5b69f70bc935767486f398683c6f54df7396b6ffa28
197,,shapes/197.png,15,23,6,True,176,5b09baa63bac2d4e22f9b440555907fd273eab9ffcad856b8c6d85c1acffd423
1971,,shapes/1971.png,1641,291,6,True,28595,2e92089721437ecfe088437334141201ea1d25501cc1b05af28f307dacca0131
1974,,shapes/1974.png,1847,189,6,True,6745,c681b3fb05c07a8f4694141dc0cb0b3b435b864cdafda8cef7c4aba13f4429d0
1977,,shapes/1977.png,1100,154,6,True,6725,4d7a754d9fd26bafbc5d15c7eb4c760eaa51fee2bf26c75cc8bda498413d61e0
1979,,shapes/1979.png,550,400,6,True,1839,59b2eb598b0ef5ebcee2d42b47d573d2e1b43dacf20f714b03649585dfa44c07
1982,,shapes/1982.png,550,400,6,True,9216,767dd729996aedba53971d6879095e3c5d2b24b858f6f4a261ab7625ed7489af
1987,,shapes/1987.png,1634,171,6,True,5873,65bbe32e32c24cc7c213a09f8b83b8e6652aedb8735466d5c94086d4455935e8
1990,,shapes/1990.png,1641,291,6,True,27886,6bf1c1745f5d94fc867300301fcf1f25581c6472209346ed993e5d1ca0ef5ce6
1993,,shapes/1993.png,1847,189,6,True,7001,65197e7a0d2572895ee380bc9064fd34889277a71411a5a7e4b081e46665e9d5
1996,,shapes/1996.png,1100,154,6,True,6843,7cb5c8916e8436e3fba45cd612ac3ab6abd0418d0ff418d51f7df235b5dc1a7c
2,,shapes/2.png,140,27,6,True,469,955b85092631549f75be58cf92584e576b81cd448b9e6a4f832e41832070b687
20,,shapes/20.png,8,11,6,True,119,de23eb57ac8fb4dbf5bc1bc0a20a99c9d65af346f89434b97953d72caf39aba0
200,,shapes/200.png,26,23,6,True,260,616873b98516b210bb26e592fab25398b7c9a52f83718d96f23062b19f8784ff
2001,,shapes/2001.png,132,34,6,True,761,2505088e37bd170c4a283e0ee0006b0ece6bdc7a081373c7cbc66eee691c8d36
2003,,shapes/2003.png,96,8,6,True,106,e541616f5817ccda79984b9e43951e4861bc60acbd5f3787de732b9dec610ed1
2006,,shapes/2006.png,132,34,6,True,460,5cf729232d7c0628e0762440c0995ac0abd091a58f921a65660435717945b210
2008,,shapes/2008.png,22,21,6,True,350,68bc07d31c65b934536bbea01b2da63decb13d95098a12015719814e96aab51e
203,,shapes/203.png,16,18,6,True,144,dd6bfc1731d637241f344c42d31bc19ab59dfc4a704c25ffea45920c22f7e89c
206,,shapes/206.png,16,18,6,True,149,fbe8aa6d4d4fdef0dde9050c65a412505d56a7d0d2ba7c2e1de5c1ddd5902b89
209,,shapes/209.png,16,18,6,True,148,0c3774b7c7b80693eedc04c5f7fce0da380684d12ede314af8729e040bdf0361
212,,shapes/212.png,16,18,6,True,152,c4f2f94be91ee49c196552c34ab371a545caed675557578028f6cc6b39a28382
215,,shapes/215.png,16,18,6,True,142,dcc9906e2e6ed2b6199fa23eb0414dfb041e10fe5e62e84e8ef78dfbf2555c2d
218,,shapes/218.png,16,18,6,True,149,ffc2543aad4e5807fe647a550313310bd7d37ae2141cf89463b9410a25d8ecfb
221,,shapes/221.png,16,18,6,True,145,aa165d422c5fa01f328188b7f22935429fbdeb425ebc86ea606eaa76a9988b68
224,,shapes/224.png,26,23,6,True,255,5c2ee21ffae35ca9eb7d9f26ceb17a0ec18af5c6fcc6de9de216b51991c3a17b
227,,shapes/227.png,23,23,6,True,241,bbe7dcdbe09dd4471f94f1babef4b057ffe9a31c02389d901cfcdf24b6ea6684
23,,shapes/23.png,8,11,6,True,111,12af5ebf66eea32a68ebc0179f62d9ef774d53aa1d89a47a298da348bbb33faf
230,,shapes/230.png,24,23,6,True,254,e1324671f869934910d13a36c9a4d07441a67e7913939a467386fd9595219917
233,,shapes/233.png,24,23,6,True,259,9bee418aa33e14e027b5f30ed1f214b01b450a12babbef8f65f95f5ffb7f87ba
236,,shapes/236.png,26,23,6,True,266,9d5e5e81114edc7a8505ad266be851345d62cbc94f6064443958de942534f78d
239,,shapes/239.png,10,18,6,True,131,0a4b88b4a0bb5bf83b52ada6b9660904176d2f2dde96fbd947aa3b1593ea2124
242,,shapes/242.png,22,23,6,True,232,dc26a5887f94e5530030bc03487cb6f66964991e11e339933eccb4e634adea53
245,,shapes/245.png,24,26,6,True,285,d7a332e73d1eb38ab3b9560f8d8f52c11636477d2773f44e325db82c4363a553
248,,shapes/248.png,25,23,6,True,241,651a51999f823a40296637796e33c7699717fb4494c3293c0112dc682866f191
251,,shapes/251.png,15,23,6,True,169,5359e4b13b7fc328443131bbd5618dfedf3b47a1ee095bb13e47a92b817d3572
254,,shapes/254.png,22,26,6,True,236,70b5eb22b347bcb094ad0d5788812b494422fde8d3d9d7ec18ec158498245ad1
257,,shapes/257.png,38,31,6,True,349,cc5736fe39487165419d15aae17a29a265a2f2ea92d0ded8e4a3051eacd4a4ee
26,,shapes/26.png,8,11,6,True,116,d96fa363b50fd311d750063ba641b314873019e642e11f4d5ae2eee3f735674e
260,,shapes/260.png,23,23,6,True,210,54047700cfff506e255b66f78a077bb31038ef32f5d9f4ac1b44597730af4703
263,,shapes/263.png,28,23,6,True,290,ceb9846e5737fe70698cfd7707074f1fd14c5aa1607c62882b1d72cc887041f6
266,,shapes/266.png,40,33,6,True,381,205f0007d0d4ccc4a913b82c250fa94a8b5ceb754f45370ddb8191609c147802
269,,shapes/269.png,24,23,6,True,246,cf77d2e2a2ecee6f75a4bf38775b2b6157e66ec084a452df04ce2c247ff4afd7
272,,shapes/272.png,23,24,6,True,253,abc93bcf2bf57c984b413487482800a33c9eb91fd72c0a22a26413dca0121de5
275,,shapes/275.png,26,27,6,True,317,121faea9348bf9f13b300ddd6515e81c7d502be8b7ede46a9494ff862c499b66
278,,shapes/278.png,16,18,6,True,170,baf30b0d732546901be28381a5948038c86c91f005bf4935f2a1be3df827cbcb
281,,shapes/281.png,39,31,6,True,354,e60230318cd11fd2bae3d89184e27de71b7e7d40a1157899a9b0d4f5f6b1bde2
284,,shapes/284.png,22,23,6,True,257,7a28b0ab8de7e01bf0388d3332555ca893982aea965df1e115c8395489996bdc
286,,shapes/286.png,10,18,6,True,109,7b6bb7fd8f3d811e820da92a3df461a6b9eca45daa75c0b5c64e55c87e16bd1c
29,,shapes/29.png,8,11,6,True,117,47b936f41b728a2cbaf30f1840f918852b1e7ad54fac9472391ea376af11519f
290,,shapes/290.png,10,18,6,True,99,9bf5bccd6d455acaf0afb6788affa227b0918cfc7cbfb00ef3670e6199190422
293,,shapes/293.png,23,23,6,True,213,374befec47fcf6414d8a474202ea992af00c7d0fc870252804c65d0a01adb32e
296,,shapes/296.png,24,23,6,True,260,6bc2f54a2af75f93fce3bf244b2b77dd4f5f7cd452a10d704cf5afedd3e50678
299,,shapes/299.png,26,23,6,True,271,540f5c1dbc4f032a45336f7a6222d70591d1cdedeb95e3a5ce2c35e60c4a5253
3,,shapes/3.png,1,2,6,True,73,10592a7b4d574618d7b246b9526e5e6a1b8b7b807b82c858f52cc8ae72aa3e9c
302,,shapes/302.png,35,23,6,True,331,3355770c733fe4ac9c863ebf7feb552aaf3ed4e052495be0ae22ef7544d65478
305,,shapes/305.png,26,23,6,True,272,5d2cd484fd8511fbfca23b676f36b16a43cb03cf0497c7bb55526f918b09176f
308,,shapes/308.png,23,23,6,True,224,77463ac452b28a502b40f5526155429f6dfa1f7c23d5302aa747eb40ad5f7137
311,,shapes/311.png,23,23,6,True,235,5bae40652009e3c989c584e458ef4649f68d55b886569706f66892bd7e0d9190
314,,shapes/314.png,16,18,6,True,108,7e51bbfa26368822153e6bfb7295df3e803260c94e0b63293c4f0ee9df65df88
317,,shapes/317.png,10,20,6,True,109,2bf8edc772574bd3bf6d8353be80ef72a9a0dc536e9860679bda6a0ce2e7ed8b
32,,shapes/32.png,8,11,6,True,106,3d7afcb2fbef2a2442309d396a14b78e240a77aca51da3badf2d3c209c4706ce
320,,shapes/320.png,550,400,6,True,1833,bbacdf4e26061978be13f16bc21013ec458a428b810b401368e4c80fd21f3635
323,,shapes/323.png,552,402,6,True,981,e90239e9e9b0bab86b8dd7fc98f18802b9a87652984aa181b41c168bfb50e1db
326,,shapes/326.png,350,260,6,True,1146,64d464c96f7ddc258fdb330aa951ceaeb5f6838abc600eb825fea1832b2f99b8
328,,shapes/328.png,280,24,6,True,529,c747e7db6c3b5e64c445fefb1343ba1fa51e0d1bd6513b65f51d4462d297281e
331,,shapes/331.png,280,24,6,True,507,1d3c1133ec1ced9c03e71cb0d893b598cd31b9633b813794fef9fcbd55437598
344,,shapes/344.png,14,14,6,True,151,cd50716397faba9c7430186b2026ed235aec631dc3880cb448faf9fca3b6cc27
346,,shapes/346.png,47,17,6,True,209,f4ca84848827db68af153c2222b8a6a0c967e4e849bb18d18e3384f0c5678948
348,,shapes/348.png,14,14,6,True,151,f4d2b3dab7f29ce1cd5a7c3ef8e60523544c2fc23fd0565f0a0924539aaa3b54
35,,shapes/35.png,8,11,6,True,116,d00540f0e09bd1d6143ae2adace453c458332e6517c4c93a4b27b76b386a64bb
351,,shapes/351.png,20,14,6,True,153,4b6c2071ecaeb1df5190fb537808a1b42683dc9d3dce13579460447ce1389f17
353,,shapes/353.png,31,17,6,True,185,2ebcac808be0c3c6c8e94bde9b0aeb4f8ddf200f5e356bd12b55b06bb9a91744
355,,shapes/355.png,14,14,6,True,151,f4d2b3dab7f29ce1cd5a7c3ef8e60523544c2fc23fd0565f0a0924539aaa3b54
357,,shapes/357.png,23,17,6,True,171,576401593f1be56545a0559e88d5e8f86fb17f870f8cc161ae2e8dc71103c6cd
359,,shapes/359.png,191,17,6,True,149,3401b478d492e2280ecb87b91b0addf9c10c6e4275025e6d2020874749e4fc2b
38,,shapes/38.png,8,11,6,True,116,f1fbbf9f02a706b729f7f5bb8ae50fcccf31f8ca6d06b00393b9d1c384ffee97
41,,shapes/41.png,8,11,6,True,101,4c56f1f91157adaac0ba015ca86b327742269653c5f3cc4dfdc8f3fcab4e51e8
435,,shapes/435.png,17,17,6,True,102,68295f36c03c70493856355178702816878cd65efd72833088d43b88f6e7dc83
44,,shapes/44.png,8,11,6,True,112,0e1026c6f3dcdc835882902f4ded7133ed026d1b13752ffaba1667114e1cc746
442,,shapes/442.png,34,32,6,True,662,255feb74c7b31582e0c57a9b06209deb14588d06cba6258d8dfef818bd0a5941
445,,shapes/445.png,32,32,6,True,549,b18e10dfb4fdb892bdac799677cb561129a106d12ef30f94bee2dfc09c863a42
448,,shapes/448.png,34,32,6,True,576,ebdd3e9693193bfaaa3d4952b3a2821773880a6da9500ed6331ec26c9efc537d
451,,shapes/451.png,32,32,6,True,388,1a103d1d619d7b78d64d01eff2d0c149eb32c3dcccc5bb5f0a2fe9c16f76c2ed
454,,shapes/454.png,32,32,6,True,453,35954f947aa006c53b74b6f08d8932b1bfae152c2626671442da131e6211f2eb
457,,shapes/457.png,32,32,6,True,424,4521442582ffe726763f3b56cf0110c92766e000d26db52d0c5db9271a40e662
460,,shapes/460.png,32,32,6,True,479,90f211e3d7e1be15be29aaa94b0e136419164dab039f350d552fcf33d9251d43
463,,shapes/463.png,244,132,6,True,946,626ec9e9f400fd3bbd24b6117f53eb8b28eef3f19df706a8b459df37c9c1e9d5
467,,shapes/467.png,32,32,6,True,413,175d943d269d46ff54cf6c18e03b9ecd825ea6da3a3412b755e0ab96c52955a8
47,,shapes/47.png,8,11,6,True,115,1ad4e5a523272c4785a2434ad7bd7b582a1226e780d625f9b242feadc225b348
470,,shapes/470.png,32,32,6,True,368,cd12a96688b84e0f94e64ca516b58ad96dd711e182d061c49d90d7a8352c7aa6
473,,shapes/473.png,32,32,6,True,410,976a88368f337b0f2d2909062b850ac2e12a551255326616b9b1d00531d555e5
476,,shapes/476.png,32,32,6,True,240,00782b3c457d6f76bb06a2215c8bfc6e846d55cb3b35316914cb0b5dbe40737a
479,,shapes/479.png,32,32,6,True,281,58578df72ad8754c10afcc53f72972d366cc6adda257e2de3b61fc6e6572f362
482,,shapes/482.png,32,33,6,True,411,3cf671afeeac8f87c5bf7ed4edc79625664786d8183d77bc8c3f531267c61c75
485,,shapes/485.png,32,33,6,True,382,05f4cd6d695b77d80fd5fdffc0011196ee1418c8d7bf23a060da95c9cdd024f7
488,,shapes/488.png,32,33,6,True,391,ac3d4e6144c4a2d22968caa60a43f02b49d81da4b97dc333136b31c4e0d72f12
491,,shapes/491.png,32,33,6,True,403,95954156b4bae031a27f5fed22385d5d207fbbe3cc09d56e808d4058155833cd
494,,shapes/494.png,32,33,6,True,411,fdd6b2b6cf868f0d639d89b50687e39b98cdd52d83b04e945389dcb79017ecf3
497,,shapes/497.png,34,31,6,True,362,b34a88664e665403a62ecbb39ed9e0a5a2fec4f12f358352c3d3191582becae5
50,,shapes/50.png,8,11,6,True,115,351eb8393487c095496ed4d8dce9bf15723c20c52d0235dd3fc94f25f22796da
500,,shapes/500.png,34,31,6,True,399,dbd40140c4af5c17c09914dba8785e23e935ed6ae73c5580a131fd66b986ed5b
503,,shapes/503.png,16,32,6,True,167,7fe07a676e49291c7ce9998edf8d57cde6e9b61922cb643eb2b2ff0a5be25b99
506,,shapes/506.png,16,32,6,True,122,1f8ebd19ad3bdc5a9880e35914927becca49a78f1442893d508b826097361fe4
509,,shapes/509.png,16,32,6,True,135,638b4a838cc07f4959d2cceb75dc157a5466df53c74750d82706c37d3ffc05df
512,,shapes/512.png,32,32,6,True,398,0ef99bf717018696dd578aca59558bc36dc23727f184384907af39185bbaad32
515,,shapes/515.png,32,32,6,True,409,06751fd39cc5b75a711f4079cce47e1bd55115c67cc83587f59d7b7ae79e340e
518,,shapes/518.png,32,32,6,True,361,71cf68fa983bb4499df5dccc4e007b232ffc7bd0c8bcd20d1da7ca571deda549
521,,shapes/521.png,43,32,6,True,546,03a5871ebeb01f35a1137998d71ac83ae0c97c71db3f0d0b2f0750efc572eada
524,,shapes/524.png,32,32,6,True,435,3c256d6d1945942b858eb693a6bffdf33a76939827d27f17269160fcb7d63475
527,,shapes/527.png,43,32,6,True,553,c7772e4ae53a0b5f77692c15798eeadfe1e0368dbb402fd0d0a9a8e601c36206
53,,shapes/53.png,8,11,6,True,109,1911646c3545b8cbee3da93c75c8d724c58191a837c2026066ea66ed86267cd7
530,,shapes/530.png,32,32,6,True,464,431700e64461380efcf3311ae1bb03db66fdd8a2de2ab6c665eb8c62715b83a3
533,,shapes/533.png,36,32,6,True,309,7b8d7091dd28749e6b54004b2e030841622ee7b630f3c97704bd03c22f4ba2af
536,,shapes/536.png,32,32,6,True,256,82a57a3adf5e6bcc3dc6043b142826b5358dd08f71ed259f3462e8d5f0596df9
539,,shapes/539.png,32,32,6,True,396,9a464ebeedfd1318c737e2dc5b764e978a5b5e6794afbdbc453416543194b905
542,,shapes/542.png,32,32,6,True,258,0dc57ed361222a70ace61589e4d1191789600e4b823956fce13c7d8168f9cac9
545,,shapes/545.png,32,32,6,True,239,f8897befb2541ebe301a122ccce3addd5bcec70d2543d87dd9ccf79838b75e90
548,,shapes/548.png,32,32,6,True,231,454fda56b28678c42459cf03c87261ec7b81178a29fcaa391e220cedc6259991
551,,shapes/551.png,32,32,6,True,207,94bd3f606e8af64f859789c6f33adde4a9cf7ea4e1029108c94ced683336f505
554,,shapes/554.png,32,32,6,True,227,be34ba1fd2a757e9e2bfbb7913a3bd11acf8049f6a2f64b4f55cff7ba4d4032e
557,,shapes/557.png,32,32,6,True,330,d83188c53cd35aaca37dcb453423b3a53003dcca15e986dcb2f184febcd5b08a
56,,shapes/56.png,4,11,6,True,90,33a18d6768c964633f870aee6e722a19f8693b391cf6eb14e62b20c12e7d9406
560,,shapes/560.png,32,32,6,True,262,145e3f5c909e3409274c805bbf60140edff8c6bfc54fe0f2f0a6ab56c36c801e
563,,shapes/563.png,32,32,6,True,342,17c9e0eff709aadd6e3acb5f2273f00ccb058e66ffdff84a0a4aea4d29b6d002
566,,shapes/566.png,32,32,6,True,221,99c04613cc4723c69475510b1650dd17d84f1b98c3778d2175cf9437a6960c29
569,,shapes/569.png,32,37,6,True,661,a962f1deb4b346ab53e02034bcb395a71f63e88f187cd6533cda9e53359b2190
572,,shapes/572.png,36,22,6,True,522,7276b3ecca41889694d5e0fdc0010e35d632adc3ba746426e8704beafa7d95d6
575,,shapes/575.png,36,32,6,True,319,a86936951098d9f0a552a91cf34a3f87cdcffec9643f885d7a7ef2171dbfbc1c
578,,shapes/578.png,202,152,6,True,596,0fb061ba9feeaee681bec64c3ef01627e45919b9d5fce5d1bdc14de6088d743d
580,,shapes/580.png,35,38,6,True,299,1c8fae68c4f45c63e0cc3bfbab097b22494a164c7ed0e72e8a955b97d57afa84
584,,shapes/584.png,35,38,6,True,289,f8eb07e623f401165397218719f1f15dff4980a0e75a04975950c46102108163
587,,shapes/587.png,140,24,6,True,270,99a72a526a75a30d35cbde2aa9862f66d4e6e5e01e0489b2cc607187d7e931dd
59,,shapes/59.png,8,11,6,True,105,b61616d6ba1f3d0bd5a51a9ddd03fd2df3e1f9dcc6bbf4fac9defc621bc5bbac
591,,shapes/591.png,192,129,6,True,3182,bab18a1bb8b760cda2d523d07b17476a8094bc95a15d6ab21bdbc2eb30f48336
593,,shapes/593.png,162,63,6,True,906,4278e1ad52f69eeb070b206bc89861add71bd6fe2373ece9cc81983476c10102
595,,shapes/595.png,153,96,6,True,946,582d480b0df751571ae73775491d95ee67cc15bf7a9004ab0ba23bc3f28e4cc0
597,,shapes/597.png,132,75,6,True,919,07d0e1abdbac0af28a3da25f00d51775f272d2f409b431507338fe7f681e723f
599,,shapes/599.png,180,66,6,True,733,84397e09aba8236d64bc2d8460afa4203040330c46a0798265dfd79672e41062
601,,shapes/601.png,144,66,6,True,719,cfa903ad96eb45d186a0e0739b9afd5c134e3e585dfbaa8149e1ee341e56ab0e
603,,shapes/603.png,201,117,6,True,1223,0308afb7688faba6004e2133822fd976582fb848f70e81feff3303876296e9f7
605,,shapes/605.png,357,96,6,True,2073,572eccfb583b4a57c7c9dd9c9dd63d6308c49f66b047e3c2e5dcc1bf66a96e26
607,,shapes/607.png,84,60,6,True,418,412c404b19a0fa5c1cb011199d3e9e20c0d04a511c5126345015d04cdd0557fb
609,,shapes/609.png,81,114,6,True,1252,b27a359b3e1429679af3297da99e58ce07c3ca92d8d36c06844aeee464ec7285
611,,shapes/611.png,189,93,6,True,805,65aa0e8ad8a744213387b09257f8d3ff43735f1191dbdbb7919e7801d18075d5
613,,shapes/613.png,243,108,6,True,1561,d51a8b0e1f7d0ed9cc2a6de11d839d2b0dfddf8de7cc148022d4133cac647cf9
615,,shapes/615.png,75,72,6,True,634,482bfa0eaf22b887cc90b3c241244bb0e32536909f87be30fdeb798be8acf552
617,,shapes/617.png,144,72,6,True,698,f945eb738c42690ef35a3e2309a4fd533d890445a9603872cf35a2c1ef46b91e
619,,shapes/619.png,144,90,6,True,1225,6d654c6b6aed995adb66caa552767f6ca24e38c2c1a68c6ee647c9c440f246fb
62,,shapes/62.png,8,11,6,True,113,a76b41f5c82d04eb287c2ded1cb35080d09e808141629c00bd9301fadc7cc58d
621,,shapes/621.png,282,48,6,True,1042,29226b5f8ebc2c26df1674c831196b8e5bd363e57da8d5a9c0f3d4392d22278f
623,,shapes/623.png,156,102,6,True,1447,f268dce3709e471c468d51ba6bbb636f3069cf4e55e23b13752d3a4216c42302
625,,shapes/625.png,270,72,6,True,1161,f9536b4a077b406b372583bf17f564b5655ba945b150e06c1440143441091bc9
627,,shapes/627.png,135,111,6,True,1386,b82af21e0b3989feb24910626d9f4884b2a915c7fc783efb44468549595fee88
633,,shapes/633.png,51,77,6,True,502,ba9fa57d3cadce232bb341ac61b514dcd1b41b7f22bb3a7497d5d91e3dc56fec
635,,shapes/635.png,24,22,6,True,382,ef13ff2225cb5f30b89f2f9efd2f452c7965bf7e018bb6e8aceafa97aaed6a4b
637,,shapes/637.png,22,35,6,True,346,daf6ae3f3483b81ba86702be1498fe945065538dae9cd199be4f2ebe5207e918
639,,shapes/639.png,26,23,6,True,417,1681476bfae26f1891eb351c7f4de8604b695df01c389c031410890908255ad7
641,,shapes/641.png,34,32,6,True,480,dedb8ecff87f209b0def9786041f78d5c294cfd080d582a5bd243c4ab8fdae77
643,,shapes/643.png,25,22,6,True,355,91200a8ee108c6a33493bf2c1106ba00776cbcfe260fff25e42dd981ae2c159f
645,,shapes/645.png,36,26,6,True,457,7149ec9f34e5f8e641bbff9ad3077facc74697dff883b38b375f6f16ea436487
647,,shapes/647.png,39,56,6,True,816,ba79cfbc611584e56cd1908937a501553db6e66324087cd5bd6eab88c9ecf2f5
649,,shapes/649.png,18,22,6,True,303,71e3316d34b3aa55fc049b24da2307f5d1f6ad43a1a77a0261172cc646c574d1
65,,shapes/65.png,8,11,6,True,108,77839425f1457eb5f6e4ff3bcb601d171093d05bb5ae2898ed63d28d2ad5d61c
651,,shapes/651.png,36,35,6,True,634,9529b1434c9566caf63b0f58c452e1b412b83c3a7a37a913f9260dab06fb3128
653,,shapes/653.png,28,26,6,True,439,2d05e293c423e792cc7dd588f4e7540ce7a2dd71683137a6d24b23b5d6e73f5b
655,,shapes/655.png,38,20,6,True,394,973b02ee4ca01559c555e0439496b4ac85b854f3bc95cadecbccbd4edc79e9a1
657,,shapes/657.png,24,23,6,True,300,3369ff9c6f265fb13c251cfccae1b1096c6f9c11bff9483ab83a8d7b6401e058
659,,shapes/659.png,30,25,6,True,322,a65fefa63ca88a34fbf54d30c8d9ef9d9a1e0a87650871b8d40a66917a12c86c
661,,shapes/661.png,27,35,6,True,520,4950901ad91f5b2687a6f75eae99b2fbba7794d663e1d595a496a89664287594
663,,shapes/663.png,39,56,6,True,910,c300549bb24564d69e8c4d4a4f49750296f540b3d7b4415ea1f4d61fe67f2756
667,,shapes/667.png,51,77,6,True,211,bfa67dbc7c2a24243be097b30427dd611d936f345def7e658e3ee2cf48df6932
670,,shapes/670.png,200,24,6,True,275,42175a51266d15c17806b15c0d9ebef51e7b2a0a24a5db1dcead5d23268c4aa1
675,,shapes/675.png,163,24,6,True,300,320f4f89837cab1dd9786fe3628f83d552940bd6fd41a700e934b651923f7a6c
68,,shapes/68.png,4,11,6,True,82,b0faf3eda531048694c9b5912b9f42ecacdc0c5f64f896b204e89562423ba77f
684,,shapes/684.png,21,26,6,True,322,2c22bd42872eda97f28f9b2a807c9c47d6a6a91641cfb4ae164535ccd6b9a00b
687,,shapes/687.png,228,255,6,True,5050,a55fc5b10a76becf79d1abd530dfd337af35c6f74dead1914c2ee2c7f7edd17c
689,,shapes/689.png,34,32,6,True,593,8543c7a8ff324b80138dc647fe336b29bf1253effe87c03c04fa2825d5511f3b
692,,shapes/692.png,32,32,6,True,185,0e4bc8064acfb5ab03ac24ded3a4b633019001114afff0f69281b541bf08ac4c
694,,shapes/694.png,32,32,6,True,205,fbb2b8beea5546983d12cea528d525d4d6704e852b75bd14dd4a663d4080e3a6
696,,shapes/696.png,32,32,6,True,197,33f1bee93bc2b8edc50b4dc62006cdb748d9cfd85d6211b2be3d87ff82a02d89
