parent_symbol_id,frame,tag_type,depth,child_symbol_id,move,matrix_original,instance_name
628,9,PlaceObject2Tag,4,609,true,,
628,9,PlaceObject2Tag,6,149,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""13"", ""translateX"": ""1920"", ""translateY"": ""2640"", ""type"": ""MATRIX""}",level_name
628,10,PlaceObject2Tag,4,611,true,,
628,10,PlaceObject2Tag,6,149,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""13"", ""translateX"": ""1920"", ""translateY"": ""2640"", ""type"": ""MATRIX""}",level_name
628,11,PlaceObject2Tag,4,613,true,,
628,11,PlaceObject2Tag,6,149,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""13"", ""translateX"": ""1920"", ""translateY"": ""2640"", ""type"": ""MATRIX""}",level_name
628,12,PlaceObject2Tag,4,615,true,,
628,12,PlaceObject2Tag,6,149,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""13"", ""translateX"": ""1920"", ""translateY"": ""2640"", ""type"": ""MATRIX""}",level_name
628,13,PlaceObject2Tag,4,617,true,,
628,13,PlaceObject2Tag,6,149,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""13"", ""translateX"": ""1920"", ""translateY"": ""2640"", ""type"": ""MATRIX""}",level_name
628,14,PlaceObject2Tag,4,619,true,,
628,14,PlaceObject2Tag,6,149,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""13"", ""translateX"": ""1920"", ""translateY"": ""2640"", ""type"": ""MATRIX""}",level_name
628,15,PlaceObject2Tag,4,621,true,,
628,15,PlaceObject2Tag,6,149,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""13"", ""translateX"": ""1920"", ""translateY"": ""2640"", ""type"": ""MATRIX""}",level_name
628,16,PlaceObject2Tag,4,623,true,,
628,16,PlaceObject2Tag,6,149,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""13"", ""translateX"": ""1920"", ""translateY"": ""2640"", ""type"": ""MATRIX""}",level_name
628,17,PlaceObject2Tag,4,625,true,,
628,17,PlaceObject2Tag,6,149,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""13"", ""translateX"": ""1920"", ""translateY"": ""2640"", ""type"": ""MATRIX""}",level_name
628,18,PlaceObject2Tag,4,627,true,,
628,18,PlaceObject2Tag,6,149,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""13"", ""translateX"": ""1920"", ""translateY"": ""2640"", ""type"": ""MATRIX""}",level_name
629,1,PlaceObject2Tag,1,578,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""0"", ""translateX"": ""0"", ""translateY"": ""0"", ""type"": ""MATRIX""}",
629,1,PlaceObject2Tag,2,582,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""13"", ""translateX"": ""-2800"", ""translateY"": ""0"", ""type"": ""MATRIX""}",prev_button
629,1,PlaceObject2Tag,4,586,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""13"", ""translateX"": ""2740"", ""translateY"": ""0"", ""type"": ""MATRIX""}",next_button
629,1,PlaceObject2Tag,6,589,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""12"", ""translateX"": ""0"", ""translateY"": ""1900"", ""type"": ""MATRIX""}",play_button
629,1,PlaceObject2Tag,9,628,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""12"", ""translateX"": ""-1920"", ""translateY"": ""-1420"", ""type"": ""MATRIX""}",content_clip
630,1,PlaceObject2Tag,1,319,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""0"", ""translateX"": ""0"", ""translateY"": ""0"", ""type"": ""MATRIX""}",
631,1,PlaceObject2Tag,1,587,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""0"", ""translateX"": ""0"", ""translateY"": ""0"", ""type"": ""MATRIX""}",
631,1,PlaceObject3Tag,2,630,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""8"", ""translateX"": ""100"", ""translateY"": ""0"", ""type"": ""MATRIX""}",
631,10,PlaceObject2Tag,2,,true,,
664,1,PlaceObject2Tag,1,635,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""0"", ""translateX"": ""0"", ""translateY"": ""0"", ""type"": ""MATRIX""}",
664,2,PlaceObject2Tag,1,637,true,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""6"", ""translateX"": ""-20"", ""translateY"": ""30"", ""type"": ""MATRIX""}",
664,3,PlaceObject2Tag,1,639,true,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""0"", ""translateX"": ""0"", ""translateY"": ""0"", ""type"": ""MATRIX""}",
664,4,PlaceObject2Tag,1,641,true,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""8"", ""translateX"": ""-18"", ""translateY"": ""65"", ""type"": ""MATRIX""}",
664,5,PlaceObject2Tag,1,643,true,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""0"", ""translateX"": ""0"", ""translateY"": ""0"", ""type"": ""MATRIX""}",
664,6,PlaceObject2Tag,1,645,true,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""6"", ""translateX"": ""7"", ""translateY"": ""25"", ""type"": ""MATRIX""}",
664,7,PlaceObject2Tag,1,647,true,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""10"", ""translateX"": ""20"", ""translateY"": ""320"", ""type"": ""MATRIX""}",
664,8,PlaceObject2Tag,1,649,true,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""6"", ""translateX"": ""-20"", ""translateY"": ""0"", ""type"": ""MATRIX""}",
664,9,PlaceObject2Tag,1,651,true,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""8"", ""translateX"": ""-13"", ""translateY"": ""120"", ""type"": ""MATRIX""}",
664,10,PlaceObject2Tag,1,653,true,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""7"", ""translateX"": ""-3"", ""translateY"": ""40"", ""type"": ""MATRIX""}",
664,11,PlaceObject2Tag,1,655,true,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""6"", ""translateX"": ""-20"", ""translateY"": ""20"", ""type"": ""MATRIX""}",
664,12,PlaceObject2Tag,1,657,true,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""0"", ""translateX"": ""0"", ""translateY"": ""0"", ""type"": ""MATRIX""}",
664,13,PlaceObject2Tag,1,659,true,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""6"", ""translateX"": ""-23"", ""translateY"": ""20"", ""type"": ""MATRIX""}",
664,14,PlaceObject2Tag,1,661,true,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""8"", ""translateX"": ""-28"", ""translateY"": ""100"", ""type"": ""MATRIX""}",
664,15,PlaceObject2Tag,1,663,true,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""10"", ""translateX"": ""20"", ""translateY"": ""320"", ""type"": ""MATRIX""}",
665,1,PlaceObject2Tag,1,149,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""10"", ""translateX"": ""-500"", ""translateY"": ""-200"", ""type"": ""MATRIX""}",
668,1,PlaceObject2Tag,1,667,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""0"", ""translateX"": ""0"", ""translateY"": ""0"", ""type"": ""MATRIX""}",
669,1,PlaceObject2Tag,1,633,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""0"", ""translateX"": ""0"", ""translateY"": ""0"", ""type"": ""MATRIX""}",
669,1,PlaceObject2Tag,2,664,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""11"", ""translateX"": ""525"", ""translateY"": ""620"", ""type"": ""MATRIX""}",pirate_clip
669,1,PlaceObject2Tag,4,665,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""11"", ""translateX"": ""980"", ""translateY"": ""740"", ""type"": ""MATRIX""}",question_mark
669,1,PlaceObject2Tag,6,149,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""12"", ""translateX"": ""500"", ""translateY"": ""1240"", ""type"": ""MATRIX""}",level_number
669,10,PlaceObject2Tag,7,668,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""11"", ""translateX"": ""460"", ""translateY"": ""520"", ""type"": ""MATRIX""}",
671,1,PlaceObject2Tag,1,319,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""0"", ""translateX"": ""0"", ""translateY"": ""0"", ""type"": ""MATRIX""}",
672,1,PlaceObject2Tag,1,670,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""0"", ""translateX"": ""0"", ""translateY"": ""0"", ""type"": ""MATRIX""}",
672,1,PlaceObject3Tag,2,671,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""0"", ""translateX"": ""0"", ""translateY"": ""0"", ""type"": ""MATRIX""}",
672,10,PlaceObject2Tag,2,,true,,
673,1,PlaceObject2Tag,1,319,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""0"", ""translateX"": ""0"", ""translateY"": ""0"", ""type"": ""MATRIX""}",
674,1,PlaceObject2Tag,1,670,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""0"", ""translateX"": ""0"", ""translateY"": ""0"", ""type"": ""MATRIX""}",
674,1,PlaceObject3Tag,2,673,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""0"", ""translateX"": ""0"", ""translateY"": ""0"", ""type"": ""MATRIX""}",
674,10,PlaceObject2Tag,2,,true,,
676,1,PlaceObject2Tag,1,675,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""0"", ""translateX"": ""0"", ""translateY"": ""0"", ""type"": ""MATRIX""}",
676,1,PlaceObject3Tag,2,588,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""0"", ""translateX"": ""0"", ""translateY"": ""0"", ""type"": ""MATRIX""}",
676,10,PlaceObject2Tag,2,,true,,
677,1,PlaceObject2Tag,1,319,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""0"", ""translateX"": ""0"", ""translateY"": ""0"", ""type"": ""MATRIX""}",
678,1,PlaceObject2Tag,1,675,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""0"", ""translateX"": ""0"", ""translateY"": ""0"", ""type"": ""MATRIX""}",
678,1,PlaceObject3Tag,2,677,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""0"", ""translateX"": ""0"", ""translateY"": ""0"", ""type"": ""MATRIX""}",
678,10,PlaceObject2Tag,2,,true,,
679,1,PlaceObject2Tag,1,319,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""0"", ""translateX"": ""0"", ""translateY"": ""0"", ""type"": ""MATRIX""}",
680,1,PlaceObject2Tag,1,675,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""0"", ""translateX"": ""0"", ""translateY"": ""0"", ""type"": ""MATRIX""}",
680,1,PlaceObject3Tag,2,679,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""0"", ""translateX"": ""0"", ""translateY"": ""0"", ""type"": ""MATRIX""}",
680,10,PlaceObject2Tag,2,,true,,
681,1,PlaceObject2Tag,1,319,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""0"", ""translateX"": ""0"", ""translateY"": ""0"", ""type"": ""MATRIX""}",
682,1,PlaceObject2Tag,1,675,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""0"", ""translateX"": ""0"", ""translateY"": ""0"", ""type"": ""MATRIX""}",
682,1,PlaceObject3Tag,2,681,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""0"", ""translateX"": ""0"", ""translateY"": ""0"", ""type"": ""MATRIX""}",
682,10,PlaceObject2Tag,2,,true,,
685,1,PlaceObject2Tag,1,684,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""0"", ""translateX"": ""0"", ""translateY"": ""0"", ""type"": ""MATRIX""}",
690,1,PlaceObject2Tag,1,689,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""10"", ""translateX"": ""340"", ""translateY"": ""320"", ""type"": ""MATRIX""}",
707,1,PlaceObject2Tag,1,692,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""0"", ""translateX"": ""0"", ""translateY"": ""0"", ""type"": ""MATRIX""}",
707,3,PlaceObject2Tag,1,694,true,,
707,5,PlaceObject2Tag,1,696,true,,
707,7,PlaceObject2Tag,1,698,true,,
707,9,PlaceObject2Tag,1,700,true,,
707,11,PlaceObject2Tag,1,702,true,,
707,13,PlaceObject2Tag,1,704,true,,
707,15,PlaceObject2Tag,1,706,true,,
724,1,PlaceObject2Tag,1,709,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""0"", ""translateX"": ""0"", ""translateY"": ""0"", ""type"": ""MATRIX""}",
724,3,PlaceObject2Tag,1,711,true,,
724,5,PlaceObject2Tag,1,713,true,,
724,7,PlaceObject2Tag,1,715,true,,
724,9,PlaceObject2Tag,1,717,true,,
724,11,PlaceObject2Tag,1,719,true,,
724,13,PlaceObject2Tag,1,721,true,,
724,15,PlaceObject2Tag,1,723,true,,
741,1,PlaceObject2Tag,1,726,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""0"", ""translateX"": ""0"", ""translateY"": ""0"", ""type"": ""MATRIX""}",
741,3,PlaceObject2Tag,1,728,true,,
741,5,PlaceObject2Tag,1,730,true,,
741,7,PlaceObject2Tag,1,732,true,,
741,9,PlaceObject2Tag,1,734,true,,
741,11,PlaceObject2Tag,1,736,true,,
741,13,PlaceObject2Tag,1,738,true,,
741,15,PlaceObject2Tag,1,740,true,,
758,1,PlaceObject2Tag,1,743,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""0"", ""translateX"": ""0"", ""translateY"": ""0"", ""type"": ""MATRIX""}",
758,3,PlaceObject2Tag,1,745,true,,
758,5,PlaceObject2Tag,1,747,true,,
758,7,PlaceObject2Tag,1,749,true,,
758,9,PlaceObject2Tag,1,751,true,,
758,11,PlaceObject2Tag,1,753,true,,
758,13,PlaceObject2Tag,1,755,true,,
758,15,PlaceObject2Tag,1,757,true,,
767,1,PlaceObject2Tag,1,760,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""10"", ""translateX"": ""220"", ""translateY"": ""280"", ""type"": ""MATRIX""}",
767,4,PlaceObject2Tag,1,762,true,,
767,7,PlaceObject2Tag,1,764,true,,
767,10,PlaceObject2Tag,1,766,true,,
779,1,PlaceObject2Tag,2,769,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""0"", ""translateX"": ""0"", ""translateY"": ""0"", ""type"": ""MATRIX""}",
779,4,PlaceObject2Tag,2,772,true,,
779,7,PlaceObject2Tag,2,775,true,,
779,10,PlaceObject2Tag,2,778,true,,
780,1,PlaceObject2Tag,1,685,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""13"", ""translateX"": ""2754"", ""translateY"": ""2670"", ""type"": ""MATRIX""}",
780,1,PlaceObject2Tag,3,687,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""0"", ""translateX"": ""0"", ""translateY"": ""0"", ""type"": ""MATRIX""}",
780,1,PlaceObject2Tag,4,685,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""11"", ""translateX"": ""740"", ""translateY"": ""760"", ""type"": ""MATRIX""}",
780,1,PlaceObject2Tag,6,690,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""12"", ""translateX"": ""1945"", ""translateY"": ""0"", ""type"": ""MATRIX""}",
780,1,PlaceObject2Tag,8,707,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""14"", ""translateX"": ""735"", ""translateY"": ""5100"", ""type"": ""MATRIX""}",
780,1,PlaceObject2Tag,10,724,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""14"", ""translateX"": ""2015"", ""translateY"": ""5100"", ""type"": ""MATRIX""}",
780,1,PlaceObject2Tag,12,741,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""14"", ""translateX"": ""75"", ""translateY"": ""5100"", ""type"": ""MATRIX""}",
780,1,PlaceObject2Tag,14,758,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""14"", ""translateX"": ""2655"", ""translateY"": ""5100"", ""type"": ""MATRIX""}",
780,1,PlaceObject2Tag,16,724,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""14"", ""translateX"": ""1375"", ""translateY"": ""5100"", ""type"": ""MATRIX""}",
780,1,PlaceObject2Tag,18,690,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""13"", ""translateX"": ""60"", ""translateY"": ""2560"", ""type"": ""MATRIX""}",
780,1,PlaceObject2Tag,20,690,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""13"", ""translateX"": ""1345"", ""translateY"": ""3200"", ""type"": ""MATRIX""}",
780,1,PlaceObject2Tag,22,690,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""13"", ""translateX"": ""3700"", ""translateY"": ""2560"", ""type"": ""MATRIX""}",
780,1,PlaceObject2Tag,24,767,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""13"", ""translateX"": ""1760"", ""translateY"": ""2120"", ""type"": ""MATRIX""}",
780,1,PlaceObject2Tag,26,767,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""11"", ""translateX"": ""225"", ""translateY"": ""800"", ""type"": ""MATRIX""}",
780,1,PlaceObject2Tag,28,767,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""13"", ""translateX"": ""220"", ""translateY"": ""2720"", ""type"": ""MATRIX""}",
780,1,PlaceObject2Tag,30,690,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""13"", ""translateX"": ""3040"", ""translateY"": ""2560"", ""type"": ""MATRIX""}",
780,1,PlaceObject2Tag,32,779,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""13"", ""translateX"": ""3420"", ""translateY"": ""2000"", ""type"": ""MATRIX""}",
780,1,PlaceObject2Tag,35,685,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""13"", ""translateX"": ""3490"", ""translateY"": ""2680"", ""type"": ""MATRIX""}",
780,1,PlaceObject2Tag,37,690,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""13"", ""translateX"": ""1640"", ""translateY"": ""2570"", ""type"": ""MATRIX""}",
780,1,PlaceObject2Tag,39,690,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""13"", ""translateX"": ""1965"", ""translateY"": ""3190"", ""type"": ""MATRIX""}",
780,1,PlaceObject2Tag,41,685,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""13"", ""translateX"": ""200"", ""translateY"": ""2080"", ""type"": ""MATRIX""}",
780,1,PlaceObject2Tag,43,685,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""13"", ""translateX"": ""1000"", ""translateY"": ""2680"", ""type"": ""MATRIX""}",
780,1,PlaceObject2Tag,45,685,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""13"", ""translateX"": ""965"", ""translateY"": ""2430"", ""type"": ""MATRIX""}",
780,1,PlaceObject2Tag,47,685,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""13"", ""translateX"": ""720"", ""translateY"": ""2680"", ""type"": ""MATRIX""}",
780,1,PlaceObject2Tag,49,685,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""13"", ""translateX"": ""1240"", ""translateY"": ""2700"", ""type"": ""MATRIX""}",
780,1,PlaceObject2Tag,51,685,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""13"", ""translateX"": ""2900"", ""translateY"": ""760"", ""type"": ""MATRIX""}",
780,1,PlaceObject2Tag,53,685,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""12"", ""translateX"": ""1480"", ""translateY"": ""120"", ""type"": ""MATRIX""}",
780,1,PlaceObject2Tag,55,767,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""13"", ""translateX"": ""3315"", ""translateY"": ""790"", ""type"": ""MATRIX""}",
